bJ=1 X,bJ=1 Y,bJ=2 X,bJ=2 Y,bJ=3 X,bJ=3 Y,bJ=5 X,bJ=5 Y,bJ=7 X,bJ=7 Y,bJ=12 X,bJ=12 Y,bJ=30 X,bJ=30 Y
0.5190145684727367,0.23721327803786602,0.5186462476503751,0.20735473670507784,0.5215364151033445,0.17740227356258745,0.4819062456197959,0.13570099005479624,0.44576016091527493,0.11219414130363553,0.37048459284510327,0.08757496366894249,0.3475658296736468,0.07936816187868662
0.5255361490336786,0.2373986661851214,0.525166677208747,0.20744681691066827,0.5280522406514369,0.17712112200151803,0.48842092016531835,0.13532653055206184,0.4522748354607975,0.1118196818009011,0.37700156939576557,0.087387120049538,0.35408510822944883,0.07936693414261209
0.5320554275894807,0.23739743844904687,0.5316848047619792,0.20735228123292876,0.5345761232175185,0.17749312603210332,0.4949401987211204,0.13532530281598731,0.4587941140165994,0.11181845406482657,0.38351854594642787,0.08719927643013356,0.36060208478011113,0.0791790905232076
0.5385816121607019,0.2379560583629621,0.5382017813126414,0.20716443761352432,0.5410954017733205,0.1774918982960288,0.5014606282794923,0.13541738302157771,0.4653110905672617,0.11163061044542213,0.3900378245022299,0.087198048694059,0.3671236653410528,0.079364478670463
0.5451008907165038,0.23795483062688755,0.5447233618735832,0.2073498257607797,0.5476146803291225,0.17749067055995427,0.5079810578378643,0.13550946322716814,0.471828067117924,0.11144276682601764,0.3965540337178455,0.0869479997802112,0.3736406418917151,0.07917663505105851
0.5516144142594565,0.2374870631824882,0.5512431008304131,0.20738592120137112,0.5541420159029137,0.17814259841553448,0.5145003363936662,0.1355082354910936,0.4783496476788658,0.11162815497327305,0.4030671735932748,0.08644912968859025,0.3801599204475171,0.07917540731498399
0.5581371458229681,0.23776575927140856,0.5577596169800474,0.20716075440530068,0.5606601434561458,0.17804806273779494,0.521021916954608,0.135693623638349,0.4848689262346677,0.1116269272371985,0.40958645214907685,0.0864479019525157,0.3866815010084589,0.0793607954622394
0.5646564243787702,0.237764531535334,0.564283499546129,0.207532758435886,0.5671794220119478,0.17804683500172042,0.5275388935052703,0.13550578001894453,0.4913928088007493,0.11199893126778382,0.4161029682987112,0.08622273515644524,0.3931984775591212,0.0791729518428349
0.5711740915309744,0.23763267268092853,0.5708069217111825,0.20786743928980533,0.5737028441770013,0.17838151585563972,0.534060474066212,0.13569116816619992,0.4979151566967377,0.11224652470948249,0.4226181032452616,0.08588559883037683,0.39972005812006295,0.07935833999009032
0.5776949814903742,0.23776207606318495,0.5773289626731524,0.2080901506137267,0.5802225831338313,0.1784176112962312,0.5405820546271538,0.1358765563134553,0.5044290639072135,0.1118098599123048,0.42913738180106364,0.0858843710943023,0.406239336675865,0.07935711225401576
0.5842177130538859,0.23804077215210528,0.5838487016299823,0.20812624605431815,0.5867496885071085,0.17905087756347843,0.5471036351880957,0.13606194446071068,0.5109483424630157,0.11180863217623027,0.43565435835172595,0.08569652747489781,0.4127563132265273,0.0791692686346113
0.590735840607118,0.2379462364743658,0.5903698217898962,0.20827431102490754,0.5932680462608547,0.17897500347407191,0.5536265969521212,0.13635930213796404,0.5174699230239574,0.11199402032348565,0.44217133490238825,0.08550868385549337,0.4192755917823293,0.07916804089853674
0.5972551191629201,0.23794500873829125,0.5968867983405585,0.20808646740550307,0.5997888594867499,0.17909818632688398,0.5601475636450258,0.13649492604966476,0.5239915035848992,0.11217940847074107,0.4486906134581903,0.08550745611941885,0.42579717234327097,0.07935342904579215
0.603774397718722,0.2379437810022167,0.6034164359194892,0.2089250111444132,0.6063158113930178,0.1797190115352425,0.5666660748657812,0.13643149301914692,0.5305084801355615,0.11199156485133657,0.4552135752222157,0.08580481379667215,0.4323152998965031,0.07925889336805267
0.610293676274524,0.23794255326614216,0.6099345634727215,0.20883047546667372,0.6128408449616692,0.1801843235074928,0.5731899574318627,0.13680349704973224,0.5370277586913635,0.11199033711526205,0.4617268685646544,0.08531838476393983,0.43883112544459546,0.07897774180698322
0.6168152568354659,0.23812794141339755,0.6164595970413729,0.209295787438924,0.6193628091901343,0.18040081430196986,0.579716142003084,0.13736211696364747,0.5435493392523052,0.11217572526251746,0.4682461471204564,0.08531715702786527,0.44535500801067707,0.07934974583756854
